plot_scenario_id,plot_coordinates,geometry,Years,Biodiversity,Biomass dry matter,CO2 e stock,Cumulative balance,Erosion,Labor days,Revenue
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2048,1.557954004,0.739410915,95.47228425,1575.103399,-0.489154995,518.1886027,109.5084034
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2049,1.335531174,0.704338722,56.67241589,208.0244384,-0.037203166,400.19889,88.00229478
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2050,1.190055008,0.678721971,41.74318068,-1097.295165,0.151078809,361.7403851,77.42955886
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2051,1.185305811,0.699519318,36.0875195,-2299.533685,0.160279195,415.503561,723.0732096
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2052,1.186654875,0.661582362,33.87961421,-3046.355617,0.159872344,507.3462283,1590.844034
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2053,1.179937318,0.649974256,33.7349451,-3232.188501,0.161075745,547.6888592,2218.895853
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2054,1.188985119,0.692919618,34.65432628,-2940.836171,0.159779161,579.7002106,2373.680641
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2055,1.185305811,0.67560509,36.48404194,-2581.591807,0.160279195,571.2351393,2431.205962
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2056,1.181495322,0.648346715,39.07410783,-2123.809204,0.160690166,615.5924326,2637.783085
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2057,1.184796029,0.711843775,41.52202097,-1586.904573,0.160635548,584.7677975,2428.679582
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2058,1.188985119,0.688131076,43.9534049,-1134.215782,0.159779161,585.6154144,2433.710537
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2059,1.181836712,0.663215537,46.64073405,-657.2327017,0.160221586,596.2771395,2581.226835
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2060,1.184868762,0.673867809,49.30196259,-55.11692962,0.160593802,604.2601542,2533.241474
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2061,1.185271232,0.700777687,51.81550978,494.1971204,0.160342944,602.2592995,2566.115393
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2062,1.185191483,0.67321572,54.40678142,2051.608224,0.160111225,1592.25706,17169.88881
22,7.052069851888999:35.281276555518986,"POLYGON ((35.2824986836235 7.052294145528419, 35.282342966964805 7.052374363201079, 35.28214478212647 7.052553673292909, 35.282017377587536 7.052615016219061, 35.28177672456955 7.052303582901673, 35.281729537703285 7.052284708155165, 35.28086601805053 7.052482892993503, 35.280403586761075 7.052662203085331, 35.28018652717623 7.052690515205095, 35.28014877768321 7.052426268753978, 35.28017237111635 7.052190334422623, 35.28018652717623 7.052124272809844, 35.28016765242972 7.052006305644167, 35.28019124586285 7.05188833847849, 35.2809839852162 7.0516618415203896, 35.28103117208248 7.051666560207017, 35.28114913924816 7.051609935967492, 35.28125295035395 7.05159577990761, 35.281394510952765 7.051524999608204, 35.281838067495706 7.051440063248917, 35.28219668767937 7.051732621819796, 35.28248924625024 7.052279989468538, 35.2824986836235 7.052294145528419))",2063,0.527365825,0,57.34028177,13265.79112,0.162786453,485.4793594,3162.09225
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2023,1.181836712,0,191.2515897,-182.765823,0.160221586,1052.45592,4267.662953
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2024,1.188985119,0,200.3085351,606.3149016,0.159779161,1081.934504,4488.301504
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2025,1.185305811,1.725147085,210.6733563,1506.374298,0.160279195,1145.292663,4609.195039
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2026,1.181509688,0,220.7572259,2337.841622,0.160412832,1081.519893,4326.845673
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2027,1.185305811,0,0,3022.409629,0.160279195,1299.60838,4209.875708
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2028,1.557954004,0,6.641190884,1363.178465,-0.485957268,1008.398853,198.5429281
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2029,1.334118868,1.898912766,25.14045393,-1336.242835,-0.038097047,791.3182474,169.5740756
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2030,1.191850502,0,48.65395769,-3970.008584,0.151303691,716.7300841,149.9228171
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2031,1.185305811,0,68.59382372,-6418.126029,0.160279195,810.2754921,1449.418001
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2032,1.185191483,0,84.40064905,-7905.164753,0.160111225,920.2907342,3082.454465
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2033,1.18160965,2.016881873,97.93375146,-8173.576074,0.160858136,1105.641264,4382.528137
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2034,1.18856201,0,110.3140286,-7717.418454,0.160035136,1163.767133,4906.808233
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2035,1.181836712,0,122.3021081,-6917.227021,0.160221586,1140.888487,4969.506041
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2036,1.188985119,0,134.5881582,-5962.081492,0.159779161,1196.716679,5003.090551
23,7.053424486961833:35.28180534878639,"POLYGON ((35.28045759295076 7.053288608195367, 35.28129452376437 7.053820810353765, 35.281178641036334 7.053966736752036, 35.28135890305773 7.054207086113893, 35.28140611453952 7.054207086113893, 35.28294263367425 7.054644865308704, 35.28285250266355 7.054146998773429, 35.28293834172136 7.054009656280939, 35.28288683828668 7.053563293180347, 35.2827881233702 7.053301484054038, 35.28277095555864 7.053108346173975, 35.282749495794185 7.05303967492773, 35.282324592458046 7.0528594129063364, 35.2819898201326 7.05262764745026, 35.28175376272364 7.052301459030597, 35.28089108019268 7.052498888863551, 35.28054343200857 7.05263193940315, 35.28055201591435 7.052799325565872, 35.28065502278372 7.053116930079755, 35.28045759295076 7.053288608195367))",2037,1.181189454,2.113371639,145.9639289,-5102.885462,0.161093836,1170.603501,4983.524388
